"id","ib_var_1","ib_var_2","ib_var_3","ib_var_4","ib_var_5","ib_var_6","ib_var_11","ib_var_12","ib_var_13","ib_var_14","ib_var_15","ib_var_16","ib_var_17","ib_var_18","ib_var_19","ib_var_20","ib_var_21","icn_var_22","icn_var_23","icn_var_24","ico_var_25","ico_var_26","ico_var_27","ico_var_28","ico_var_29","ico_var_30","ico_var_31","ico_var_32","ico_var_33","ico_var_34","ico_var_35","ico_var_36","ico_var_37","ico_var_38","ico_var_39","ico_var_40","ico_var_41","ico_var_42","ico_var_43","ico_var_44","ico_var_45","ico_var_46","ico_var_47","ico_var_48","ico_var_49","ico_var_50","ico_var_51","ico_var_52","ico_var_53","ico_var_54","ico_var_55","ico_var_56","ico_var_57","ico_var_58","ico_var_59","ico_var_60","ico_var_61","ico_var_62","ico_var_63","ico_var_64","if_var_65","if_var_66","if_var_67","if_var_68","if_var_69","if_var_70","if_var_71","if_var_72","if_var_73","if_var_74","if_var_75","if_var_76","if_var_77","if_var_78","if_var_79","if_var_80","if_var_81","pred"
71,1,1,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,4,5,5,5,4,3,4,4,5,1,21,7,9,4,2,1,2,2,3,5,5,2,5,2,5,1,1,4,4,1,4,1,1,2,2,1,1,3,2,1,1,34,100,14,1747.599976,4626,1,5,6,0.875,3,4,9,0.466666669,12.1951,5140,0.800000012,2,0
72,0,1,0,1,1,5,0,1,0,1,1,1,1,1,1,1,0,4,1,9,4,4,4,4,4,4,4,3,1,9,4,1,4,2,3,2,3,2,4,4,4,4,4,4,2,2,2,2,2,4,2,2,2,3,0.333333333333333,0.666666666666667,0.666666666666667,4,3,2,24,100,2,6682,8224,1,7,5,0.774999976,0,8,8,0.533333361,16.6098,5140,0.800000012,3,0
73,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,4,4,4,3,4,4,5,1,11,12,15,4,2,4,2,4,3,5,4,2,4,3,2,2,1,3,4,2,2,3,3,2,2,0.666666666666667,0.666666666666667,1,4,3,3,52,100,20,308.3999939,1850.400024,2,3,5,0.800000012,0,6,7,0.633333325,5.5366,514,0.666666687,0,0
74,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,1,9,5,5,3,3,4,4,5,5,1,7,10,12,3,2,3,1,2,4,5,4,3,3,1,3,2,1,3,3,3,4,1,3,2,4,5,1,4,2,1,1,26,100,3,205.6000061,2467.199951,2,4,5,0.850000024,0,5,3,0.5,6,3084,0.633333325,2,0
75,1,1,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,4,5,5,5,5,4,5,5,5,1,2,17,5,4,2,3,2,4,3,5,5,3,4,4,1,1,1,3,5,2,1,1,1,3,1,0.333333333333333,1,0.333333333333333,4,4,1,30,100,10,308.3999939,1850.400024,2,5,1,0.975000024,2,6,8,0.600000024,5.6829,1028,0.733333349,2,0
76,1,0,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,4,1,4,5,5,5,5,4,5,5,5,18,22,19,17,3,2,1,1,3,2,5,5,2,5,1,2,1,1,1,3,1,1,1,1,1,3,0.5,1.5,0.5,3,1,3,35,100,10,514,3084,2,5,3,0.975000024,0,7,8,0.400000006,6.7073,719.5999756,0.666666687,2,0
77,1,0,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,4,1,1,4,4,4,4,4,4,4,4,15,11,23,15,4,3,2,2,2,2,4,5,2,4,3,2,2,2,2,4,2,3,2,1,2,4,2,2,2,2,2,2,38,100,7,514,19532,1,4,5,0.800000012,1,13,8,0.5,12.5366,6682,0.666666687,3,0
78,1,0,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,4,1,9,5,4,4,4,4,4,4,4,17,13,23,17,5,3,5,4,4,4,5,4,2,5,3,4,2,1,2,3,2,4,2,2,2,4,1,2,1,3,4,2,34,100,5,411.2000122,3084,1,6,7,0.824999988,0,8,2,0.833333313,14.439,3084,0.766666651,2,0
79,1,1,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,4,3,4,4,4,4,4,1,13,19,15,3,3,3,3,2,3,4,4,2,4,2,2,2,2,4,3,2,2,2,2,4,3,1.5,1,1,3,3,2,44,100,11,8224,6168,3,5,4,0.774999976,0,13,10,0.566666663,13.1707,3084,0.600000024,3,0
80,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,9,1,4,5,2,3,4,4,5,4,4,3,9,12,15,4,4,3,2,3,3,5,5,2,5,4,5,1,1,2,5,3,3,5,3,4,3,1.5,0.5,0.5,3,1,1,32,100,7,1439.199951,8224,1,7,7,0.774999976,3,4,5,0.633333325,22.9024,5140,0.866666675,3,0
81,1,0,0,0,1,5,0,1,1,1,1,1,1,0,1,1,1,4,25,9,4,3,3,3,5,4,4,3,7,11,23,7,3,3,3,3,3,1,4,5,3,4,3,4,1,3,3,3,3,4,3,1,3,4,0.5,1.5,1,3,1,2,36,100,5,514,2056,1,3,2,0.725000024,0,7,4,0.533333361,16,2570,0.766666651,0,0
82,0,0,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,1,5,4,4,5,4,5,4,4,5,12,17,6,4,4,2,4,2,4,5,4,2,4,2,4,1,2,4,5,4,4,2,2,1,4,0.666666666666667,0.333333333333333,0.666666666666667,4,1,1,41,100,10,1542,4626,2,6,5,0.875,2,5,5,0.666666687,15.7073,2056,0.699999988,3,0
83,1,0,0,1,1,5,0,1,0,1,1,0,1,0,1,0,1,4,25,4,5,4,4,4,3,4,4,5,19,17,17,19,4,4,1,3,3,2,3,2,2,5,1,4,2,1,1,1,2,4,2,2,3,3,3,1,2,2,2,2,50,100,10,1747.599976,8224,2,1,3,0.824999988,4,8,8,0.566666663,20.0732,5140,0.566666663,3,0
84,1,0,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,4,1,1,2,5,5,2,2,1,5,3,7,9,23,7,2,2,2,1,2,3,3,4,4,4,2,5,2,1,4,2,2,1,2,2,2,4,Inf,Inf,Inf,1,2,1,43,100,2,308.3999939,2056,1,5,5,0.625,8,6,4,0.400000006,21.1463,1233.599976,0.733333349,3,NA
85,1,0,0,0,0,5,1,1,0,0,0,1,1,1,0,0,0,9,25,4,3,3,3,3,3,3,3,3,13,15,12,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.5,1.5,1.5,3,3,3,35,100,8,205.6000061,514,2,5,5,0.600000024,0,19,17,0.600000024,2.4146,1028,0.600000024,0,0
86,1,1,1,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,25,4,5,4,5,5,4,4,5,5,1,8,10,3,4,5,1,4,4,4,5,4,4,5,4,4,2,1,1,4,2,4,1,1,1,4,0.333333333333333,0.333333333333333,0.333333333333333,4,2,1,24,100,3,308.3999939,4112,1,1,1,0.925000012,0,6,6,0.733333349,13.8537,5140,0.866666675,0,0
87,1,0,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,4,4,4,4,4,3,4,6,9,18,6,2,3,2,2,2,3,3,5,3,4,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,58,100,10,205.6000061,4626,2,5,6,0.774999976,0,10,11,0.466666669,4.0976,1542,0.633333325,0,0
88,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,9,1,4,5,5,5,5,5,5,5,5,23,17,14,1,5,2,3,4,1,5,5,5,3,5,4,5,1,1,2,5,2,5,1,3,1,3,0.25,0.5,0.5,5,3,1,35,100,7,2570,2570,1,6,2,1,3,7,3,0.666666687,11.3659,5140,0.899999976,2,0
89,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,4,1,1,4,3,4,4,3,3,3,4,5,12,18,5,4,2,2,1,3,3,4,3,2,4,2,3,3,3,2,4,3,3,2,3,3,2,3,2,3,2,3,3,46,100,10,514,2570,1,5,6,0.699999988,0,9,5,0.5,3.8293,2056,0.600000024,2,0
90,1,0,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,4,1,4,5,4,3,5,5,5,3,5,17,23,8,17,3,3,4,4,3,4,5,5,2,5,2,4,2,1,3,3,1,3,3,3,2,4,0.666666666666667,0.666666666666667,1,4,4,1,47,100,20,8738,9252,2,1,1,0.875,1,4,8,0.699999988,17.7805,2570,0.766666651,3,0
91,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,9,1,9,5,5,3,5,4,5,4,5,17,17,23,12,4,3,4,4,4,4,5,5,3,5,3,5,1,1,1,3,1,4,2,1,2,4,0.25,0.75,0.5,5,4,2,27,100,5,5140,6168,1,4,7,0.899999976,0,4,4,0.766666651,19.2195,5140,0.866666675,0,0
92,1,1,0,0,1,5,0,1,1,0,1,1,1,0,1,1,1,4,1,9,3,5,3,3,3,5,3,3,1,16,16,5,5,3,5,3,3,3,3,5,1,5,3,3,1,3,3,5,2,5,3,3,3,3,1.5,0.5,0.5,3,3,3,32,100,9,3084,9252,1,2,3,0.699999988,0,8,11,0.733333349,3.8049,2570,0.666666687,2,0
93,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,4,1,9,4,5,4,4,4,4,3,4,12,11,23,12,4,5,4,3,2,4,4,5,2,4,2,4,2,2,1,4,3,4,1,4,3,4,1.5,1,1,3,2,1,45,100,5,411.2000122,5140,1,3,3,0.800000012,2,6,3,0.733333349,13.1463,2056,0.699999988,2,0
94,1,1,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,9,1,4,2,4,4,4,4,4,4,4,1,13,23,5,4,2,2,2,5,1,4,4,1,4,1,1,2,2,2,1,4,4,2,2,2,2,2,1,2,2,2,1,47,100,20,1028,3084,1,3,1,0.75,3,9,12,0.533333361,19.7073,10280,0.5,3,0
95,1,0,0,0,0,5,0,1,0,0,1,0,1,1,1,0,0,9,1,4,4,4,4,4,3,3,4,5,9,12,12,7,4,2,2,2,1,3,4,3,3,2,2,3,2,2,2,3,3,3,4,4,2,2,1.5,1,1,3,2,2,37,100,10,514,6168,1,1,1,0.774999976,3,7,10,0.466666669,26.561,5140,0.566666663,3,0
96,1,0,0,1,1,5,0,1,0,1,1,1,0,0,1,1,0,4,1,4,4,4,3,4,3,3,3,4,3,7,22,14,4,3,4,3,4,3,4,4,3,4,3,3,2,3,3,3,3,4,3,3,2,4,1.5,1,1.5,3,3,2,55,100,15,308.3999939,3084,2,3,3,0.699999988,0,4,7,0.699999988,12.4146,2056,0.699999988,5,0
97,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,4,1,9,3,4,4,4,3,4,3,4,1,13,23,23,5,3,5,3,4,3,5,4,3,5,4,4,1,2,3,3,3,3,2,3,2,3,1,1.5,1,3,3,2,29,100,3,1028,15420,2,6,1,0.725000024,0,4,3,0.766666651,8.6585,10280,0.833333313,1,0
98,1,0,0,0,1,5,0,1,0,1,1,0,1,0,1,0,1,4,1,4,5,4,4,4,3,5,4,4,11,12,12,11,3,5,2,2,3,1,4,5,1,4,2,3,1,2,2,4,4,4,3,4,5,2,2,2,2,2,2,3,38,100,5,1028,9252,1,5,1,0.824999988,0,6,7,0.533333361,16.8049,5140,0.633333325,4,0
99,1,1,0,0,1,5,0,1,0,1,0,0,0,0,0,0,0,4,1,1,3,3,4,4,3,4,4,3,1,14,19,1,2,3,4,2,3,2,3,4,2,3,4,3,2,3,2,3,3,2,2,2,2,3,0.666666666666667,0.666666666666667,0.666666666666667,4,3,3,37,100,11,205.6000061,5140,1,5,3,0.699999988,0,4,7,0.533333361,7.5122,2056,0.633333325,3,0
100,1,1,0,0,0,5,0,1,0,0,1,1,1,1,1,1,0,1,1,1,4,3,3,3,3,3,3,3,1,13,8,1,3,3,1,3,3,3,3,3,2,3,3,3,3,3,1,3,2,2,3,3,2,3,1.5,1.5,1.5,3,3,3,43,100,20,6168,6168,1,4,5,0.625,0,13,13,0.533333361,3.3659,1028,0.566666663,2,0
101,1,0,0,1,1,5,0,1,1,0,1,1,1,0,1,1,1,4,1,1,5,5,4,4,4,4,4,4,9,17,23,9,4,4,4,4,4,4,4,5,4,5,5,5,1,2,2,4,2,4,2,2,2,4,0.5,0.5,0.5,5,1,2,48,100,20,411.2000122,2570,4,6,4,0.850000024,0,12,5,0.800000012,27.4878,2570,0.933333337,1,0
102,1,1,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,4,5,5,4,4,4,4,5,5,1,14,13,8,4,2,2,2,4,2,1,4,2,5,2,4,2,1,2,2,3,4,2,2,2,2,0.333333333333333,1.33333333333333,0.666666666666667,4,5,1,44,100,14,1028,5140,1,2,5,0.899999976,6,7,3,0.533333361,14.6829,4112,0.600000024,3,0
103,1,0,0,0,1,5,0,1,1,0,1,1,1,0,1,1,1,4,1,9,3,4,3,4,4,4,3,3,6,12,11,6,4,3,4,4,4,5,3,5,3,4,4,4,2,2,2,3,3,4,3,2,3,4,1,0.333333333333333,1,4,2,3,33,100,13,3084,2570,1,4,5,0.699999988,0,7,4,0.800000012,15.3659,2056,0.766666651,3,0
104,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,4,1,1,4,5,4,4,3,5,3,4,1,7,23,19,2,3,2,2,1,2,5,3,2,5,4,4,1,2,2,2,2,2,3,3,2,2,1.5,0.5,1.5,3,2,2,31,100,2,616.7999878,3084,1,5,5,0.800000012,0,4,12,0.400000006,14.0732,1028,0.766666651,3,0
105,1,1,0,1,1,5,0,1,1,0,0,1,1,0,0,0,0,4,25,9,4,4,4,4,4,4,5,4,1,9,23,7,2,1,2,2,3,1,4,4,3,2,1,3,3,1,1,2,1,3,1,2,2,1,2,1,1,2,4,2,31,100,5,514,6168,1,1,4,0.824999988,2,7,5,0.366666675,5.8293,3084,0.566666663,0,0
106,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,4,1,1,3,3,3,3,3,3,3,3,1,16,11,7,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,1.5,1,1.5,3,3,3,30,100,4,2056,1028,2,1,2,0.600000024,0,17,12,0.566666663,6.122,5140,0.600000024,2,0
107,1,0,0,0,1,5,0,1,0,1,0,0,1,0,1,0,1,4,1,1,4,4,4,3,2,3,4,4,1,9,15,1,4,4,2,4,3,3,4,4,2,3,3,4,2,2,2,3,3,4,3,3,2,3,1.5,1,2,3,2,2,41,100,11,616.7999878,6168,1,4,6,0.699999988,1,7,6,0.666666687,17.4146,514,0.666666687,2,0
108,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,4,9,1,4,4,4,4,4,4,4,4,1,10,23,4,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49,100,10,514,3598,1,4,5,0.800000012,0,19,19,0.400000006,2.439,3084,0.600000024,3,0
109,1,0,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,5,5,5,5,5,4,5,10,7,23,12,4,3,1,3,3,3,5,5,4,5,4,2,1,1,1,4,1,4,1,1,1,4,0.333333333333333,0.333333333333333,0.666666666666667,4,1,1,55,100,30,1028,2056,1,1,4,0.949999988,1,6,8,0.566666663,9.9756,2570,0.833333313,5,0
110,1,1,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,9,1,1,4,2,4,3,4,4,4,3,1,15,23,5,2,2,4,4,2,4,4,4,3,4,2,4,2,2,4,3,3,4,2,2,1,4,1,4,2,2,2,2,26,100,8,514,822.4000244,1,6,4,0.699999988,2,6,6,0.600000024,8.1951,2056,0.699999988,2,0
111,1,1,0,0,1,5,0,1,1,0,1,0,1,0,1,0,1,4,25,4,4,5,4,5,4,4,4,4,1,7,17,1,4,4,5,2,1,4,4,5,2,5,5,4,1,1,2,5,3,4,1,1,2,2,1,0.666666666666667,0.666666666666667,4,3,1,26,100,10,308.3999939,6168,1,5,1,0.850000024,2,5,5,0.666666687,18.5366,3598,0.833333313,0,0
112,1,1,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,16,1,1,4,4,4,4,4,4,4,4,1,7,19,1,4,2,1,4,2,2,4,4,2,4,4,4,2,2,2,4,2,4,2,4,4,4,0.666666666666667,0.666666666666667,0.666666666666667,4,2,2,43,100,10,1644.800049,1644.800049,1,3,5,0.800000012,1,12,11,0.5,19.9756,2570,0.733333349,1,0
113,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,9,1,1,4,4,4,4,4,4,4,4,1,7,22,1,2,2,2,2,2,2,4,4,2,4,2,2,2,2,4,2,2,2,2,2,2,2,0.666666666666667,0.666666666666667,0.666666666666667,4,2,2,42,100,10,514,2056,1,3,3,0.800000012,0,19,13,0.400000006,13.878,3084,0.600000024,4,0
114,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,9,1,4,4,4,5,4,5,5,4,17,12,23,17,2,1,1,2,2,1,5,4,1,5,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,45,100,10,1028,2056,1,1,1,0.875,0,10,11,0.300000012,5.2195,3084,0.566666663,2,0
115,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,9,1,4,4,4,4,4,4,4,4,4,8,12,12,11,3,3,1,3,2,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,2,2,2,31,100,5,1233.599976,15420,1,5,5,0.800000012,0,11,11,0.533333361,13.9512,3084,0.733333349,2,0
116,1,0,0,0,1,5,0,1,1,0,1,1,1,0,1,1,1,9,1,1,5,5,4,5,5,5,5,5,7,7,5,7,4,1,4,4,1,1,5,2,1,5,1,4,1,1,2,4,2,1,1,2,1,4,0.333333333333333,0.666666666666667,0.333333333333333,4,1,1,23,100,9,1644.800049,514,3,4,5,0.975000024,8,13,5,0.5,10.6829,2056,0.600000024,1,0
117,1,0,0,0,1,5,1,1,1,0,1,1,1,0,1,1,1,4,1,1,5,5,5,5,5,5,5,5,12,12,17,14,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,Inf,Inf,Inf,1,1,1,42,100,10,308.3999939,12336,1,1,5,1,0,19,19,0.200000003,8.6829,2056,0.600000024,3,NA
118,1,0,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,16,1,1,4,3,4,4,4,4,4,4,12,9,22,15,2,2,2,2,2,3,4,4,2,4,2,3,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,2,38,100,8,1644.800049,34512.5,2,3,5,0.774999976,0,13,9,0.433333337,3.7805,15294,0.633333325,3,0
119,1,0,0,0,1,5,0,1,0,1,1,1,1,1,1,1,0,1,1,9,4,4,4,4,4,4,4,4,1,5,11,1,4,3,2,3,4,4,4,4,2,4,4,5,2,2,2,4,2,4,2,2,2,4,0.666666666666667,0.666666666666667,0.666666666666667,4,3,1,30,100,5,2056,2158.800049,1,2,1,0.800000012,0,10,6,0.666666687,11.1463,1028,0.766666651,2,0
120,1,0,0,1,0,5,0,1,0,0,1,1,1,0,1,1,1,4,1,4,5,5,4,5,4,5,4,5,7,12,17,9,4,4,1,2,1,3,4,5,4,5,1,4,2,1,4,4,2,1,1,2,1,2,Inf,Inf,Inf,1,4,1,31,100,7,5654,34512.5,1,1,2,0.925000012,4,3,4,0.5,17.3659,7196,0.766666651,3,NA
121,1,0,0,0,1,5,0,1,0,1,1,1,1,1,1,1,0,4,1,9,5,4,4,4,4,4,4,4,11,9,23,9,5,2,2,4,3,2,4,5,2,4,2,5,3,2,2,2,2,4,2,3,2,3,1,0.666666666666667,0.666666666666667,4,3,2,46,100,4,4112,4112,1,4,3,0.824999988,2,10,7,0.600000024,16.4878,2056,0.733333349,3,0
122,1,0,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,9,1,9,4,4,5,4,5,5,4,4,7,14,23,7,2,2,3,2,2,2,5,4,3,4,2,2,3,2,2,3,2,1,1,2,1,3,1,2,3,2,2,2,46,100,10,1644.800049,4626,4,1,1,0.875,0,11,5,0.433333337,2.1951,2056,0.666666687,3,0
123,1,0,0,0,1,5,0,1,1,0,1,1,1,0,1,1,1,4,1,1,3,4,4,4,3,3,2,4,2,9,5,2,4,4,4,3,2,2,4,2,2,4,4,5,2,2,3,2,3,4,3,3,4,4,1.33333333333333,0.666666666666667,1,4,3,2,27,100,9,1233.599976,2570,1,4,5,0.675000012,3,9,6,0.633333325,19.9268,2056,0.699999988,3,0
124,1,1,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,16,1,1,5,5,4,5,5,5,5,5,1,5,23,1,5,1,1,1,5,2,5,5,1,5,5,5,1,1,5,5,1,1,1,1,1,5,1.25,0.25,0.25,5,1,1,58,100,22,1028,1542,1,7,4,0.975000024,0,10,13,0.5,12.5122,5140,0.866666675,2,0
125,1,1,0,1,0,5,0,1,0,0,1,1,1,0,1,1,1,9,25,4,4,4,4,4,3,3,3,4,1,6,19,3,2,3,3,2,1,1,4,4,3,4,2,2,1,2,3,3,2,4,2,2,2,2,1,0.666666666666667,0.666666666666667,4,2,2,42,100,3,514,6168,1,5,6,0.725000024,0,11,10,0.400000006,22.9268,5140,0.633333325,0,0
126,1,0,0,0,0,5,0,1,0,0,0,1,1,0,1,0,1,4,1,1,5,5,5,5,5,4,4,5,9,14,15,9,4,2,2,2,4,4,5,5,4,4,4,4,1,2,1,4,2,4,2,1,1,2,2,1,2,2,2,1,41,100,5,8738,10794,1,2,4,0.949999988,0,9,3,0.600000024,18.1951,5140,0.866666675,3,0
127,1,0,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,9,1,9,5,4,4,5,3,4,5,4,9,9,23,12,4,2,2,4,4,4,5,5,2,5,2,2,1,1,2,4,2,2,2,2,2,2,1,2,2,2,2,1,30,100,5,3084,5140,2,5,4,0.850000024,0,5,9,0.666666687,22.122,3598,0.699999988,1,0
128,1,1,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,25,9,5,5,5,4,4,5,4,5,1,13,17,1,2,3,3,1,2,2,5,4,1,5,2,4,1,1,2,4,2,4,1,2,1,4,0.333333333333333,0.333333333333333,0.666666666666667,4,1,2,22,100,9,1028,6168,1,4,6,0.925000012,1,8,2,0.433333337,20.1951,7710,0.699999988,0,0
129,1,1,0,0,0,5,0,1,0,0,1,1,1,0,1,1,1,4,1,1,5,4,5,5,5,4,5,4,1,7,17,1,5,5,2,1,2,1,5,5,1,5,5,5,2,2,2,1,2,1,2,1,5,5,0.5,0.5,0.25,5,1,2,43,100,4,2158.800049,2158.800049,1,4,2,0.925000012,2,7,6,0.533333361,11.7073,5140,0.866666675,4,0
130,0,0,0,1,1,5,0,1,0,1,0,1,1,0,1,0,1,4,1,4,4,4,4,4,4,4,4,4,2,11,13,2,3,3,4,4,3,3,4,4,3,5,2,4,2,2,3,3,2,3,2,2,3,3,1,0.5,1,3,2,2,41,100,21,8738,7196,1,4,4,0.800000012,1,10,6,0.666666687,12.3902,3084,0.733333349,5,0
131,1,0,0,0,1,5,0,1,1,0,1,1,1,0,1,1,1,4,1,1,5,4,5,5,5,5,2,4,7,12,19,7,4,2,2,4,1,2,5,5,2,5,4,4,1,1,2,1,1,2,2,2,2,4,0.666666666666667,0.666666666666667,0.666666666666667,4,2,2,39,100,5,8738,34512.5,2,5,4,0.875,2,5,10,0.5,14.6341,10794,0.833333313,3,0
132,1,0,0,0,0,5,0,1,0,0,1,0,1,0,1,0,1,4,1,1,4,4,4,4,4,4,4,4,5,15,23,1,4,3,4,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,0.666666666666667,0.666666666666667,0.666666666666667,4,2,2,55,100,8,308.3999939,15420,1,6,8,0.800000012,0,13,8,0.766666651,14.122,5140,0.733333349,5,0
133,1,1,0,0,0,5,0,1,0,0,0,0,1,0,1,0,1,4,1,1,4,5,3,4,5,4,4,4,1,9,23,9,2,2,1,2,1,2,5,5,2,4,2,4,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,35,100,5,514,4626,1,4,5,0.824999988,1,6,10,0.333333343,1.878,1542,0.733333349,3,0
134,1,0,0,0,0,5,0,1,0,0,1,1,1,1,1,1,0,4,1,1,4,4,4,4,4,4,4,4,5,7,23,5,2,2,2,2,2,2,4,5,2,4,1,2,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2,2,48,100,10,1542,4626,1,2,3,0.800000012,0,15,11,0.400000006,4.8537,1028,0.600000024,2,0
135,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,4,1,1,4,4,4,4,3,3,3,3,1,11,14,1,3,3,4,3,3,2,5,4,2,4,2,5,3,1,3,3,3,2,2,3,1,4,1,1,1.5,3,2,2,32,100,5,102.8000031,2570,1,3,7,0.699999988,2,11,8,0.600000024,8.0488,1028,0.733333349,3,0
136,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,16,1,1,4,5,4,4,4,4,4,4,9,9,23,11,1,4,1,2,1,2,5,4,2,4,4,5,1,2,4,4,1,4,2,2,1,4,0.5,0.5,0.5,5,2,2,51,100,21,1542,2467.199951,3,3,1,0.824999988,0,7,8,0.366666675,11.5854,7196,0.800000012,4,0
137,1,1,0,0,1,5,0,1,0,1,1,1,1,0,1,1,1,4,1,4,4,5,4,4,4,4,4,4,1,9,13,7,5,4,4,3,4,1,4,4,2,5,4,5,1,2,2,4,3,4,3,3,2,4,1.5,1,1.5,3,3,2,50,100,20,514,3084,1,4,5,0.824999988,0,7,5,0.699999988,14.0244,2056,0.800000012,1,0
138,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,9,1,1,3,3,3,3,3,3,3,5,13,11,23,12,3,3,3,3,3,3,3,5,3,3,3,1,1,3,3,3,1,5,3,1,3,3,0.5,1.5,1.5,3,1,3,40,100,18,8224,10280,2,2,3,0.649999976,0,16,8,0.600000024,2.6585,2056,0.600000024,1,0
139,1,0,0,0,0,5,0,1,0,0,1,0,1,0,1,0,1,9,1,4,4,5,4,4,4,4,4,4,9,12,9,9,4,4,4,4,4,4,5,4,2,5,4,4,1,1,2,4,2,4,2,2,4,4,0.666666666666667,0.666666666666667,0.666666666666667,4,2,2,39,100,3,6168,8224,1,5,5,0.824999988,0,11,9,0.800000012,29.1951,2570,0.800000012,3,0
140,1,0,0,0,1,5,0,1,1,0,1,1,1,1,1,1,0,4,1,9,4,4,4,4,4,4,4,4,11,7,23,11,2,2,2,4,4,2,4,4,2,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,38,100,10,2056,9252,10,4,5,0.800000012,2,15,13,0.533333361,35.1463,5140,0.666666687,4,0
141,1,0,0,1,1,5,0,1,0,1,1,1,1,1,1,1,0,9,1,1,4,4,4,4,4,4,4,4,7,11,9,7,4,4,2,4,2,2,4,4,2,4,4,4,2,2,2,2,2,4,2,2,2,4,0.666666666666667,0.666666666666667,0.666666666666667,4,2,2,49,100,10,3598,30840,1,1,5,0.800000012,1,13,11,0.600000024,10.0976,5140,0.733333349,4,0
142,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,4,1,1,3,3,3,3,3,3,3,3,11,23,23,11,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1.5,1.5,1.5,3,3,3,48,100,20,1542,34512.5,1,3,4,0.600000024,0,17,17,0.566666663,4.2439,3084,0.600000024,1,0
143,1,0,0,0,1,5,0,1,0,1,1,0,1,1,1,0,0,9,1,9,5,5,5,4,4,4,4,4,13,19,20,23,4,4,4,4,4,5,5,5,4,5,4,4,1,1,1,4,2,2,4,2,4,4,0.666666666666667,0.666666666666667,0.666666666666667,4,4,2,41,100,12,2056,3084,1,1,1,0.875,0,11,9,0.833333313,22.6098,2056,0.899999976,4,0
